0.0172	0.0075
7.3660	2.0950
3.6132	7.4864
6.5402	-0.6395
4.0263	0.1495
10.4250	-0.8314
7.1085	-0.2385
0.0846	0.0535
5.0085	-0.4896
0.0011	0.0008
0.1475	0.0883
1.7058	0.0995
0.2122	0.0715
6.7323	1.6297
1.9192	-0.2851
1.2883	-0.1799
0.3668	0.4002
0.9022	0.3405
0.2097	0.1751
1.2140	0.7384
0.4902	0.1757
0.0787	0.0295
0.1056	0.0447
1.4815	2.0807
1.9749	-0.2616
0.1673	0.0642
0.2993	0.2023
0.1204	0.0711
0.1452	0.0090
0.0250	0.0112
1.4176	2.4135
1.2865	-0.1728
0.4881	0.1637
0.3171	0.1067
0.0166	0.0145
1.3020	1.3044
0.0806	0.0176
0.4771	1.6792
0.0002	0.0001
0.4771	1.6792
1.3020	1.3044
0.0166	0.0145
0.3171	0.1067
0.1452	0.0090
0.0250	0.0112
1.4176	2.4135
1.2865	-0.1728
0.1204	0.0711
1.4815	2.0807
1.9749	-0.2616
0.1673	0.0642
0.4902	0.1757
0.0787	0.0295
0.9022	0.3405
0.2097	0.1751
1.2140	0.7384
0.3668	0.4002
5.0085	-0.4896
0.0011	0.0008
0.1475	0.0883
1.7058	0.0995
0.2122	0.0715
3.6560	-0.1187
0.3027	0.1540
0.6414	0.3899
0.0572	0.0475
0.5021	0.2658
0.2291	0.1164
1.2794	4.2214
0.3226	0.1650
0.8819	2.0666
1.7846	5.2052
0.0972	0.0715
0.3382	0.1661
5.1727	-0.7185
0.3619	0.1692
0.0200	0.0299
0.0150	0.0015
0.0648	0.0156
0.2387	0.0815
0.0848	0.0169
0.8527	2.5346
1.6525	3.9221
0.0572	0.0475
2.9339	-0.2220
3.7100	-0.0580
0.0570	0.0333
0.0348	0.0396
0.1549	0.0637
0.6303	1.7779
0.8515	3.3008
0.4315	0.1956
1.0748	0.4620
2.0796	0.1635
0.6824	0.2935
0.2737	0.2921
6.0932	-0.5856
0.1855	0.0129
0.7441	1.7639
0.2070	0.0804
1.2999	0.1071
0.5384	1.6927
0.2760	0.1483
0.0817	0.0273
0.2060	0.1139
0.8482	0.4555
0.0039	0.0014
0.1424	0.0423
0.8938	0.4243
0.0044	0.0048
0.2992	0.1324
0.0312	0.0048
0.4433	0.0506
0.5360	0.3755
0.1484	0.0443
0.2096	0.1090
0.2760	0.1483
0.0817	0.0273
0.0312	0.0048
0.6824	0.2935
0.2737	0.2921
6.0932	-0.5856
0.0570	0.0333
0.0348	0.0396
0.1549	0.0637
0.6303	1.7779
0.4315	0.1956
4.7652	-0.2002
1.0748	0.4620
3.7100	-0.0580
0.0848	0.0169
0.8527	2.5346
0.0200	0.0299
0.0648	0.0156
5.1727	-0.7185
0.3619	0.1692
0.1142	0.0408
6.5558	-0.0224
0.0972	0.0715
0.3382	0.1661
0.6414	0.3899
0.5021	0.2658
0.2291	0.1164
1.2794	4.2214
0.3226	0.1650
0.8819	2.0666
0.3769	0.0964
3.6001	-0.2019
0.0295	0.0229
3.2439	1.5173
1.0470	3.5315
0.5337	1.7409
0.3393	0.1873
0.9896	0.5929
0.6621	2.5087
0.5718	0.2465
0.6442	0.2809
0.3769	0.1776
0.0115	0.0059
0.1477	0.1925
2.0375	0.0414
2.5024	-0.3892
0.0263	0.0138
0.5016	0.2546
3.0406	-0.2005
0.0156	0.0090
4.8872	-0.7651
1.6915	0.7441
0.2946	0.1964
1.0210	1.9352
0.0681	0.0155
0.2329	0.1213
0.0221	0.0168
0.0389	0.0093
0.0616	0.0132
0.4344	0.1947
0.5509	0.2108
1.4018	-0.1181
2.2648	0.6637
0.5581	0.2416
3.5583	3.7222
2.0815	-0.1813
0.0428	0.0200
0.2405	0.1366
0.7507	1.8269
0.2894	0.1396
0.3949	0.2251
0.4967	0.3170
0.0091	0.0031
0.0542	0.0248
0.5506	0.4057
1.1844	3.5181
2.0962	-0.1312
0.9794	0.6544
0.0089	0.0008
0.2013	0.1110
0.1123	0.0478
0.1155	0.0103
0.0205	0.0096
0.0969	0.0516
0.3651	0.1277
1.9274	-0.2910
0.0490	0.0040
0.4000	0.2956
0.5920	0.2043
0.1425	0.0954
4.3066	-0.2073
2.5024	-0.3892
3.0338	-0.1423
1.6979	-0.2473
0.1480	0.0385
0.9227	0.2590
0.0408	0.0175
1.2760	4.9534
0.0613	0.0166
0.4602	0.2382
0.0177	-0.0006
0.1170	-0.0277
0.6746	1.7429
1.0915	0.4722
0.1101	0.0519
0.9364	0.4305
0.4451	1.6670
0.0425	0.0151
0.3462	0.1029
0.0368	0.0131
0.0741	0.0367
0.1688	0.0497
0.3923	0.2588
5.1128	14.4773
0.2814	0.0770
0.5540	0.2142
0.1379	0.1328
0.3833	0.2296
0.0581	0.0139
2.8210	-0.2324
0.1425	0.0954
0.0408	0.0175
0.0613	0.0166
0.1170	-0.0277
0.6746	1.7429
0.9364	0.4305
0.0368	0.0131
0.0741	0.0367
3.0798	-0.1789
0.2814	0.0770
0.1379	0.1328
0.3833	0.2296
2.8224	-0.2293
0.4000	0.2956
0.5920	0.2043
0.0089	0.0008
0.2013	0.1110
0.1123	0.0478
0.0205	0.0096
0.0969	0.0516
1.9274	-0.2910
0.0490	0.0040
3.5583	3.7222
2.0815	-0.1813
0.0428	0.0200
0.2405	0.1366
0.7507	1.8269
0.2894	0.1396
0.3949	0.2251
0.4967	0.3170
0.0091	0.0031
0.0542	0.0248
0.5506	0.4057
1.1844	3.5181
2.2648	0.6637
0.5581	0.2416
0.5509	0.2108
1.4018	-0.1181
0.0389	0.0093
0.2329	0.1213
0.0681	0.0155
1.6915	0.7441
0.2946	0.1964
1.0210	1.9352
2.0375	0.0414
2.5024	-0.3892
0.0263	0.0138
0.5016	0.2546
3.0406	-0.2005
0.5932	1.7191
0.6442	0.2809
0.3769	0.1776
0.0115	0.0059
5.4186	-0.5990
0.3769	0.0964
3.6001	-0.2019
0.0295	0.0229
0.5337	1.7409
0.3393	0.1873
0.9896	0.5929
0.6621	2.5087
2.6595	-0.2716
0.0312	0.0231
0.1096	0.0796
0.7246	0.4231
0.1400	0.1272
1.0415	3.4527
0.3308	0.1616
0.2812	0.1402
0.1262	0.0794
0.4530	0.0594
0.6782	0.3408
0.5273	0.2295
0.2112	0.8223
1.5387	-0.0585
0.6621	2.5087
0.1346	0.0855
0.0455	0.0089
0.7622	2.5426
0.3597	0.0928
1.6245	0.3628
1.0982	0.3304
0.0372	0.0241
0.3381	0.1647
0.2536	0.1798
0.5961	0.2995
0.5953	0.2433
0.0029	0.0071
0.9571	3.3649
0.5031	0.2525
0.3793	0.1721
0.6002	0.3552
1.3034	-0.1688
0.6013	0.4208
1.2639	-0.1908
0.8458	0.3903
1.6650	0.0254
0.0943	0.0401
5.3758	1.0961
0.0947	-0.0020
1.8827	-0.2905
0.2833	0.0569
2.6444	-0.3273
3.2499	-0.5466
4.1283	-0.2103
0.7210	0.3274
2.1793	3.0822
2.0503	0.9127
0.0039	0.0026
0.3748	0.1454
0.0608	0.0362
1.2512	-0.1946
0.2446	0.1221
0.8028	0.1102
0.9013	0.5884
2.4410	0.5506
0.1911	0.0995
0.5757	0.2792
0.0393	0.0113
0.2829	0.2261
1.0492	0.3467
1.7798	3.8150
0.5166	0.9869
0.3643	0.2164
0.9087	3.2766
0.1198	0.0308
0.6676	0.2625
2.8210	-0.2324
2.6444	-0.3273
3.2499	-0.5466
4.1283	-0.2103
0.7210	0.3274
2.1793	3.0822
0.3748	0.1454
0.8900	1.9227
0.9013	0.5884
1.7798	3.8150
0.1198	0.0308
1.3034	-0.1688
0.5031	0.2525
0.3793	0.1721
0.9571	3.3649
0.0029	0.0071
0.3381	0.1647
0.2536	0.1798
1.0618	0.3863
0.0372	0.0241
1.6245	0.3628
2.6595	-0.2716
0.0312	0.0231
0.1096	0.0796
0.1400	0.1272
1.0415	3.4527
0.3308	0.1616
0.2812	0.1402
0.1262	0.0794
0.4530	0.0594
0.6782	0.3408
0.0455	0.0089
5.3831	0.4154
0.7375	0.3612
1.1892	0.6309
0.0061	0.0077
0.0083	0.0016
0.6452	0.4104
1.6050	-0.1433
0.4679	0.1975
0.4035	0.4856
1.5547	5.0680
2.9573	-0.2376
0.1564	0.0767
0.4777	1.6535
0.3365	0.1648
0.3725	0.2731
1.0723	0.6162
0.4384	1.6613
1.9340	2.2849
4.9744	-0.5360
0.8654	0.3876
0.3599	0.1590
1.4891	4.3041
0.2317	0.1184
5.7730	-0.1447
0.0188	0.0173
2.1784	-0.0925
1.2939	-0.1990
0.5426	0.2235
0.1006	0.0289
2.3674	1.4081
3.7565	-0.5846
1.7905	-0.0036
1.9337	0.1169
1.0512	0.5088
1.2765	-0.1743
3.4010	-0.3021
0.4785	0.3382
0.3570	0.1994
0.5579	0.1199
0.3771	0.0904
0.0430	0.0203
2.1913	-0.0782
1.9142	-0.3242
0.2724	0.0434
9.9350	-1.2612
0.7120	0.2858
0.9164	2.6125
0.1477	-0.0010
2.3318	-0.0842
1.3753	3.5501
0.4737	0.2190
1.4079	1.8003
0.6658	0.2911
0.2571	0.1631
0.9462	0.4426
1.3541	-0.1920
0.1834	0.0398
0.5481	1.0257
0.3787	0.0518
0.4030	0.1077
0.1165	0.0487
0.7126	0.4901
3.8655	-2.1995
0.9752	0.4388
2.1302	0.0432
1.1106	0.6327
0.8971	0.2300
0.1005	0.0890
0.3630	0.1354
0.2077	0.0832
3.1669	-0.4478
0.0794	0.0426
0.0358	0.0155
0.2536	0.1798
0.9752	0.4388
0.1005	0.0890
0.0091	-0.0038
0.3630	0.1354
0.2077	0.0832
2.8752	-0.0719
0.3977	0.0617
3.0788	-0.2431
0.4737	0.2190
0.6658	0.2911
0.9164	2.6125
0.5579	0.1199
0.0430	0.0203
0.3570	0.1994
1.0512	0.5088
1.2765	-0.1743
3.4010	-0.3021
0.5426	0.2235
2.3674	1.4081
3.7565	-0.5846
0.1924	0.0182
12.9139	-1.2270
1.2939	-0.1990
5.7730	-0.1447
0.0188	0.0173
1.4891	4.3041
0.2317	0.1184
0.8654	0.3876
0.3599	0.1590
1.0723	0.6162
0.4384	1.6613
1.9340	2.2849
0.3365	0.1648
0.3725	0.2731
0.0061	0.0077
0.0083	0.0016
0.6452	0.4104
1.6050	-0.1433
1.5547	5.0680
2.9573	-0.2376
1.9625	0.2507
0.4736	0.2380
2.5364	-0.3746
0.3342	0.2886
0.5769	1.7627
0.0859	0.0792
0.7612	0.4039
0.9126	0.4180
0.6799	0.1438
2.4333	3.4114
0.6506	1.7518
0.2159	0.1083
0.3189	0.1355
0.3522	0.9456
0.7526	0.4718
2.1944	6.8826
0.3590	0.0323
1.4285	4.4066
2.4855	1.4600
1.5044	0.9419
2.3485	0.2343
2.1676	-0.2517
0.0267	0.0215
1.6628	5.8445
0.0569	0.0157
1.2437	0.5662
0.1778	0.1107
0.1132	0.0584
0.5804	0.1702
0.0133	0.0065
0.0246	0.0313
1.0872	3.5093
1.0660	0.4775
5.9280	-2.2856
7.1743	-0.1471
0.0855	0.0500
1.5694	3.6129
0.0107	0.0038
0.4427	0.1418
1.6968	-0.0127
0.8654	0.3876
0.1108	0.0396
0.4990	0.2199
0.1298	0.1038
0.9961	0.4364
0.8163	0.4322
0.1796	0.0856
0.2291	0.0172
0.2140	0.8281
4.3011	6.2187
3.5694	-0.1879
3.7070	-0.4253
2.6898	-0.3633
0.6128	0.3099
0.1213	0.0720
1.4714	0.6911
4.5397	-0.1047
2.7003	-0.2987
2.2506	-0.0760
0.0272	0.0120
0.6083	0.2369
0.1590	0.1659
2.0349	0.1563
3.8679	-0.0386
1.7918	0.0368
1.5392	-0.0217
0.6673	1.8438
2.8543	5.6536
0.3303	0.3174
0.5885	1.7512
1.3281	-0.1447
0.1234	-0.0058
0.0093	0.0099
0.4439	0.2198
1.5881	3.6983
2.9744	-0.4465
1.1338	0.5281
0.0982	0.0839
2.1953	-0.1392
0.4859	0.1971
0.0932	0.0751
0.4833	1.6784
2.5183	4.7391
0.1431	0.0713
2.9744	-0.4465
2.1953	-0.1392
0.1431	0.0713
0.9413	0.2323
0.5885	1.7512
1.3281	-0.1447
0.1234	-0.0058
0.0093	0.0099
0.4439	0.2198
1.5881	3.6983
0.6673	1.8438
2.8543	5.6536
0.3303	0.3174
2.6898	-0.3633
0.1213	0.0720
1.4714	0.6911
4.5397	-0.1047
2.7003	-0.2987
0.0272	0.0120
0.6083	0.2369
0.1590	0.1659
0.1796	0.0856
0.2291	0.0172
0.2140	0.8281
3.5694	-0.1879
0.1108	0.0396
0.4990	0.2199
0.1298	0.1038
7.1743	-0.1471
1.5694	3.6129
1.0872	3.5093
1.0660	0.4775
0.0133	0.0065
0.0246	0.0313
0.1132	0.0584
0.5804	0.1702
0.1778	0.1107
7.0358	-0.2853
0.0267	0.0215
0.1536	0.0881
1.5044	0.9419
1.9625	0.2507
0.4736	0.2380
2.5364	-0.3746
0.3342	0.2886
0.5769	1.7627
0.0859	0.0792
0.7612	0.4039
0.9126	0.4180
0.6799	0.1438
0.7508	0.2756
0.2159	0.1083
0.3522	0.9456
0.7526	0.4718
2.1944	6.8826
1.4285	4.4066
2.4855	1.4600
0.4688	0.0881
0.0943	0.0147
0.5244	0.2076
0.0188	0.0173
0.6826	0.3115
0.0434	0.0105
0.2335	0.0631
1.2911	-0.1730
3.2235	0.6154
1.3838	2.7985
0.1939	0.1174
0.5164	1.7049
0.7858	0.3051
2.2371	6.1108
1.1932	1.3857
3.0486	-0.1422
3.1631	-0.4632
0.1492	0.0709
2.0633	-0.1900
1.0666	0.4611
0.2731	0.2219
0.5620	0.2325
1.3895	2.1055
0.7836	0.4141
1.7751	0.0719
1.8152	0.0242
0.2205	0.8328
0.0301	-0.0041
0.1420	0.1071
4.3099	-0.2960
0.4159	0.0601
0.7322	0.3875
0.0158	0.0165
0.0244	0.0123
0.1502	0.0583
2.4684	0.1059
0.2662	0.0214
0.0141	0.0227
0.1015	0.0065
0.0930	0.0333
4.4646	-0.6807
0.5871	1.7034
2.9494	-0.4424
0.8006	0.5367
3.1656	-0.1371
4.4497	12.4364
0.4460	0.8773
4.5746	-0.2930
2.6825	2.8510
0.1713	0.1788
4.9366	-0.3909
0.1681	0.0919
0.2678	0.0500
0.3268	0.1902
0.2114	0.0828
0.4195	0.2857
0.4960	1.7161
0.3165	0.1426
0.2220	0.0577
0.6521	0.4381
7.4780	-0.8333
4.1415	-0.3576
0.9287	1.9241
0.5803	0.1105
3.8302	-0.5499
2.3335	4.9959
0.2713	0.1893
1.2053	3.5882
3.9570	-0.1780
0.9171	0.3755
0.1924	0.0605
0.0999	0.0550
1.3647	0.5706
1.0618	0.3794
0.0052	0.0018
1.1554	0.6231
7.4780	-0.8333
4.1415	-0.3576
0.5260	0.3619
0.9287	1.9241
0.5803	0.1105
1.5152	-0.1446
2.3335	4.9959
3.9570	-0.1780
0.9171	0.3755
0.1924	0.0605
0.0999	0.0550
1.3647	0.5706
1.0618	0.3794
0.0052	0.0018
1.1554	0.6231
0.1160	0.0186
0.2419	0.0527
2.9178	-0.0173
0.2220	0.0577
0.6521	0.4381
0.3679	0.1305
0.3268	0.1902
0.2114	0.0828
0.4195	0.2857
0.3165	0.1426
0.1681	0.0919
4.9366	-0.3909
7.1060	-0.4907
4.5746	-0.2930
2.6825	2.8510
0.1713	0.1788
2.8707	-0.1510
2.9494	-0.4424
0.8006	0.5367
0.5871	1.7034
0.1015	0.0065
0.0930	0.0333
4.4646	-0.6807
2.4684	0.1059
0.1502	0.0583
0.0244	0.0123
2.0913	-0.2818
1.8152	0.0242
0.0301	-0.0041
4.3099	-0.2960
0.4159	0.0601
1.8564	0.0810
0.1492	0.0709
2.0633	-0.1900
1.0666	0.4611
0.5620	0.2325
0.0943	0.0147
0.6826	0.3115
0.0434	0.0105
0.6301	0.1762
0.2335	0.0631
1.2911	-0.1730
3.2235	0.6154
1.3838	2.7985
0.1939	0.1174
0.5164	1.7049
0.7858	0.3051
2.2371	6.1108
1.1932	1.3857
3.0486	-0.1422
1.0717	0.1394
0.4752	0.0711
0.4179	0.2114
0.5541	0.4055
1.2665	0.4672
1.3388	0.5287
2.7167	0.3203
2.1511	0.9182
2.4239	1.1450
1.1870	4.1978
0.5686	0.2517
0.3890	0.1308
1.0812	4.1317
0.5038	1.6773
0.1887	0.1194
0.8052	0.3617
0.1622	0.0409
1.8442	0.1432
0.8067	0.5247
0.3761	0.1663
3.6458	-0.3720
5.2793	-0.6869
1.3180	0.5423
0.1269	0.0519
2.2031	1.1547
0.6774	0.1253
0.1927	0.0782
0.5443	0.1212
0.5603	1.8213
1.8420	-0.0805
0.5497	0.3129
0.4111	0.1643
0.0544	0.0450
0.9724	0.3961
0.3472	0.1665
0.2434	0.2098
0.0781	0.0641
0.0781	0.0641
0.0864	0.0302
2.6410	1.3727
1.0487	0.3015
1.7767	0.0125
0.1980	0.0670
1.2592	3.5227
3.4834	-0.3858
1.2773	-0.1816
1.7459	-0.0649
0.4156	0.2762
1.3417	-0.1594
2.1724	-0.2409
0.4203	0.2407
5.1537	-0.4330
2.3014	-0.0831
0.0573	0.0073
0.3610	0.0529
0.3617	0.2543
1.0545	0.2633
0.0400	0.0599
0.4229	1.6478
1.0137	0.4566
0.7618	1.8204
0.2328	0.1238
0.3871	0.1848
0.8516	0.5126
0.0801	0.0396
1.4180	-0.0214
0.9353	1.9490
0.1790	0.0913
1.1351	0.6077
3.2591	0.8545
